harmonico,amplitude,angulo
23.025,100,0
23.033333,100,0
23.041667,100,0
23.05,100,0
23.058333,100,0
23.066667,100,0
23.075,100,0
23.083333,100,0
23.091667,100,0
23.1,100,0
23.108333,100,0
23.116667,100,0
23.125,100,0
23.133333,100,0
23.141667,100,0
23.15,100,0
23.158333,100,0
23.166667,100,0
23.175,100,0
23.183333,100,0
23.191667,100,0
23.2,100,0
23.208333,100,0
23.216667,100,0
23.225,100,0
23.233333,100,0
23.241667,100,0
23.25,100,0
23.258333,100,0
23.266667,100,0
23.275,100,0
23.283333,100,0
23.291667,100,0
23.3,100,0
23.308333,100,0
23.316667,100,0
23.325,100,0
23.333333,100,0
23.341667,100,0
23.35,100,0
23.358333,100,0
23.366667,100,0
23.375,100,0
23.383333,100,0
23.391667,100,0
23.4,100,0
23.408333,100,0
23.416667,100,0
23.425,100,0
23.433333,100,0
23.441667,100,0
23.45,100,0
23.458333,100,0
23.466667,100,0
23.475,100,0
23.483333,100,0
23.491667,100,0
23.5,100,0
23.508333,100,0
23.516667,100,0
23.525,100,0
23.533333,100,0
23.541667,100,0
23.55,100,0
23.558333,100,0
23.566667,100,0
23.575,100,0
23.583333,100,0
23.591667,100,0
23.6,100,0
23.608333,100,0
23.616667,100,0
23.625,100,0
23.633333,100,0
23.641667,100,0
23.65,100,0
23.658333,100,0
23.666667,100,0
23.675,100,0
23.683333,100,0
23.691667,100,0
23.7,100,0
23.708333,100,0
23.716667,100,0
23.725,100,0
23.733333,100,0
23.741667,100,0
23.75,100,0
23.758333,100,0
23.766667,100,0
23.775,100,0
23.783333,100,0
23.791667,100,0
23.8,100,0
23.808333,100,0
23.816667,100,0
23.825,100,0
23.833333,100,0
23.841667,100,0
23.85,100,0
23.858333,100,0
23.866667,100,0
23.875,100,0
23.883333,100,0
23.891667,100,0
23.9,100,0
23.908333,100,0
23.916667,100,0
23.925,100,0
23.933333,100,0
23.941667,100,0
23.95,100,0
23.958333,100,0
23.966667,100,0
23.975,100,0
23.983333,100,0
23.991667,100,0
24.0,100,0
24.008333,100,0
24.016667,100,0
24.025,100,0
24.033333,100,0
24.041667,100,0
24.05,100,0
24.058333,100,0
24.066667,100,0
24.075,100,0
24.083333,100,0
24.091667,100,0
24.1,100,0
24.108333,100,0
24.116667,100,0
24.125,100,0
24.133333,100,0
24.141667,100,0
24.15,100,0
24.158333,100,0
24.166667,100,0
24.175,100,0
24.183333,100,0
24.191667,100,0
24.2,100,0
24.208333,100,0
24.216667,100,0
24.225,100,0
24.233333,100,0
24.241667,100,0
24.25,100,0
24.258333,100,0
24.266667,100,0
24.275,100,0
24.283333,100,0
24.291667,100,0
24.3,100,0
24.308333,100,0
24.316667,100,0
24.325,100,0
24.333333,100,0
24.341667,100,0
24.35,100,0
24.358333,100,0
24.366667,100,0
24.375,100,0
24.383333,100,0
24.391667,100,0
24.4,100,0
24.408333,100,0
24.416667,100,0
24.425,100,0
24.433333,100,0
24.441667,100,0
24.45,100,0
24.458333,100,0
24.466667,100,0
24.475,100,0
24.483333,100,0
24.491667,100,0
24.5,100,0
24.508333,100,0
24.516667,100,0
24.525,100,0
24.533333,100,0
24.541667,100,0
24.55,100,0
24.558333,100,0
24.566667,100,0
24.575,100,0
24.583333,100,0
24.591667,100,0
24.6,100,0
24.608333,100,0
24.616667,100,0
24.625,100,0
24.633333,100,0
24.641667,100,0
24.65,100,0
24.658333,100,0
24.666667,100,0
24.675,100,0
24.683333,100,0
24.691667,100,0
24.7,100,0
24.708333,100,0
24.716667,100,0
24.725,100,0
24.733333,100,0
24.741667,100,0
24.75,100,0
24.758333,100,0
24.766667,100,0
24.775,100,0
24.783333,100,0
24.791667,100,0
24.8,100,0
24.808333,100,0
24.816667,100,0
24.825,100,0
24.833333,100,0
24.841667,100,0
24.85,100,0
24.858333,100,0
24.866667,100,0
24.875,100,0
24.883333,100,0
24.891667,100,0
24.9,100,0
24.908333,100,0
24.916667,100,0
24.925,100,0
24.933333,100,0
24.941667,100,0
24.95,100,0
24.958333,100,0
24.966667,100,0
24.975,100,0
24.983333,100,0
24.991667,100,0
25.0,100,0
25.008333,100,0
25.016667,100,0
25.025,100,0
25.033333,100,0
25.041667,100,0
25.05,100,0
25.058333,100,0
25.066667,100,0
25.075,100,0
25.083333,100,0
25.091667,100,0
25.1,100,0
25.108333,100,0
25.116667,100,0
25.125,100,0
25.133333,100,0
25.141667,100,0
25.15,100,0
25.158333,100,0
25.166667,100,0
25.175,100,0
25.183333,100,0
25.191667,100,0
25.2,100,0
25.208333,100,0
25.216667,100,0
25.225,100,0
25.233333,100,0
25.241667,100,0
25.25,100,0
25.258333,100,0
25.266667,100,0
25.275,100,0
25.283333,100,0
25.291667,100,0
25.3,100,0
25.308333,100,0
25.316667,100,0
25.325,100,0
25.333333,100,0
25.341667,100,0
25.35,100,0
25.358333,100,0
25.366667,100,0
25.375,100,0
25.383333,100,0
25.391667,100,0
25.4,100,0
25.408333,100,0
25.416667,100,0
25.425,100,0
25.433333,100,0
25.441667,100,0
25.45,100,0
25.458333,100,0
25.466667,100,0
25.475,100,0
25.483333,100,0
25.491667,100,0
25.5,100,0
25.508333,100,0
25.516667,100,0
25.525,100,0
25.533333,100,0
25.541667,100,0
25.55,100,0
25.558333,100,0
25.566667,100,0
25.575,100,0
25.583333,100,0
25.591667,100,0
25.6,100,0
25.608333,100,0
25.616667,100,0
25.625,100,0
25.633333,100,0
25.641667,100,0
25.65,100,0
25.658333,100,0
25.666667,100,0
25.675,100,0
25.683333,100,0
25.691667,100,0
25.7,100,0
25.708333,100,0
25.716667,100,0
25.725,100,0
25.733333,100,0
25.741667,100,0
25.75,100,0
25.758333,100,0
25.766667,100,0
25.775,100,0
25.783333,100,0
25.791667,100,0
25.8,100,0
25.808333,100,0
25.816667,100,0
25.825,100,0
25.833333,100,0
25.841667,100,0
25.85,100,0
25.858333,100,0
25.866667,100,0
25.875,100,0
25.883333,100,0
25.891667,100,0
25.9,100,0
25.908333,100,0
25.916667,100,0
25.925,100,0
25.933333,100,0
25.941667,100,0
25.95,100,0
25.958333,100,0
25.966667,100,0
25.975,100,0
25.983333,100,0
25.991667,100,0
26.0,100,0
26.008333,100,0
26.016667,100,0
26.025,100,0
26.033333,100,0
26.041667,100,0
26.05,100,0
26.058333,100,0
26.066667,100,0
26.075,100,0
26.083333,100,0
26.091667,100,0
26.1,100,0
26.108333,100,0
26.116667,100,0
26.125,100,0
26.133333,100,0
26.141667,100,0
26.15,100,0
26.158333,100,0
26.166667,100,0
26.175,100,0
26.183333,100,0
26.191667,100,0
26.2,100,0
26.208333,100,0
26.216667,100,0
26.225,100,0
26.233333,100,0
26.241667,100,0
26.25,100,0
26.258333,100,0
26.266667,100,0
26.275,100,0
26.283333,100,0
26.291667,100,0
26.3,100,0
26.308333,100,0
26.316667,100,0
26.325,100,0
26.333333,100,0
26.341667,100,0
26.35,100,0
26.358333,100,0
26.366667,100,0
26.375,100,0
26.383333,100,0
26.391667,100,0
26.4,100,0
26.408333,100,0
26.416667,100,0
26.425,100,0
26.433333,100,0
26.441667,100,0
26.45,100,0
26.458333,100,0
26.466667,100,0
26.475,100,0
26.483333,100,0
26.491667,100,0
26.5,100,0
26.508333,100,0
26.516667,100,0
26.525,100,0
26.533333,100,0
26.541667,100,0
26.55,100,0
26.558333,100,0
26.566667,100,0
26.575,100,0
26.583333,100,0
26.591667,100,0
26.6,100,0
26.608333,100,0
26.616667,100,0
26.625,100,0
26.633333,100,0
26.641667,100,0
26.65,100,0
26.658333,100,0
26.666667,100,0
26.675,100,0
26.683333,100,0
26.691667,100,0
26.7,100,0
26.708333,100,0
26.716667,100,0
26.725,100,0
26.733333,100,0
26.741667,100,0
26.75,100,0
26.758333,100,0
26.766667,100,0
26.775,100,0
26.783333,100,0
26.791667,100,0
26.8,100,0
26.808333,100,0
26.816667,100,0
26.825,100,0
26.833333,100,0
26.841667,100,0
26.85,100,0
26.858333,100,0
26.866667,100,0
26.875,100,0
26.883333,100,0
26.891667,100,0
26.9,100,0
26.908333,100,0
26.916667,100,0
26.925,100,0
26.933333,100,0
26.941667,100,0
26.95,100,0
26.958333,100,0
26.966667,100,0
26.975,100,0
26.983333,100,0
26.991667,100,0
27.0,100,0
27.008333,100,0
27.016667,100,0
27.025,100,0
27.033333,100,0
27.041667,100,0
27.05,100,0
27.058333,100,0
27.066667,100,0
27.075,100,0
27.083333,100,0
27.091667,100,0
27.1,100,0
27.108333,100,0
27.116667,100,0
27.125,100,0
27.133333,100,0
27.141667,100,0
27.15,100,0
27.158333,100,0
27.166667,100,0
27.175,100,0
27.183333,100,0
27.191667,100,0
27.2,100,0
27.208333,100,0
27.216667,100,0
27.225,100,0
27.233333,100,0
27.241667,100,0
27.25,100,0
27.258333,100,0
27.266667,100,0
27.275,100,0
27.283333,100,0
27.291667,100,0
27.3,100,0
27.308333,100,0
27.316667,100,0
27.325,100,0
27.333333,100,0
27.341667,100,0
27.35,100,0
27.358333,100,0
27.366667,100,0
27.375,100,0
27.383333,100,0
27.391667,100,0
27.4,100,0
27.408333,100,0
27.416667,100,0
27.425,100,0
27.433333,100,0
27.441667,100,0
27.45,100,0
27.458333,100,0
27.466667,100,0
27.475,100,0
27.483333,100,0
27.491667,100,0
27.5,100,0
27.508333,100,0
27.516667,100,0
27.525,100,0
27.533333,100,0
27.541667,100,0
27.55,100,0
27.558333,100,0
27.566667,100,0
27.575,100,0
27.583333,100,0
27.591667,100,0
27.6,100,0
27.608333,100,0
27.616667,100,0
27.625,100,0
27.633333,100,0
27.641667,100,0
27.65,100,0
27.658333,100,0
27.666667,100,0
27.675,100,0
27.683333,100,0
27.691667,100,0
27.7,100,0
27.708333,100,0
27.716667,100,0
27.725,100,0
27.733333,100,0
27.741667,100,0
27.75,100,0
27.758333,100,0
27.766667,100,0
27.775,100,0
27.783333,100,0
27.791667,100,0
27.8,100,0
27.808333,100,0
27.816667,100,0
27.825,100,0
27.833333,100,0
27.841667,100,0
27.85,100,0
27.858333,100,0
27.866667,100,0
27.875,100,0
27.883333,100,0
27.891667,100,0
27.9,100,0
27.908333,100,0
27.916667,100,0
27.925,100,0
27.933333,100,0
27.941667,100,0
27.95,100,0
27.958333,100,0
27.966667,100,0
27.975,100,0
27.983333,100,0
27.991667,100,0
28.0,100,0
28.008333,100,0
28.016667,100,0
28.025,100,0
28.033333,100,0
28.041667,100,0
28.05,100,0
28.058333,100,0
28.066667,100,0
28.075,100,0
28.083333,100,0
28.091667,100,0
28.1,100,0
28.108333,100,0
28.116667,100,0
28.125,100,0
28.133333,100,0
28.141667,100,0
28.15,100,0
28.158333,100,0
28.166667,100,0
28.175,100,0
28.183333,100,0
28.191667,100,0
28.2,100,0
28.208333,100,0
28.216667,100,0
28.225,100,0
28.233333,100,0
28.241667,100,0
28.25,100,0
28.258333,100,0
28.266667,100,0
28.275,100,0
28.283333,100,0
28.291667,100,0
28.3,100,0
28.308333,100,0
28.316667,100,0
28.325,100,0
28.333333,100,0
28.341667,100,0
28.35,100,0
28.358333,100,0
28.366667,100,0
28.375,100,0
28.383333,100,0
28.391667,100,0
28.4,100,0
28.408333,100,0
28.416667,100,0
28.425,100,0
28.433333,100,0
28.441667,100,0
28.45,100,0
28.458333,100,0
28.466667,100,0
28.475,100,0
28.483333,100,0
28.491667,100,0
28.5,100,0
28.508333,100,0
28.516667,100,0
28.525,100,0
28.533333,100,0
28.541667,100,0
28.55,100,0
28.558333,100,0
28.566667,100,0
28.575,100,0
28.583333,100,0
28.591667,100,0
28.6,100,0
28.608333,100,0
28.616667,100,0
28.625,100,0
28.633333,100,0
28.641667,100,0
28.65,100,0
28.658333,100,0
28.666667,100,0
28.675,100,0
28.683333,100,0
28.691667,100,0
28.7,100,0
28.708333,100,0
28.716667,100,0
28.725,100,0
28.733333,100,0
28.741667,100,0
28.75,100,0
28.758333,100,0
28.766667,100,0
28.775,100,0
28.783333,100,0
28.791667,100,0
28.8,100,0
28.808333,100,0
28.816667,100,0
28.825,100,0
28.833333,100,0
28.841667,100,0
28.85,100,0
28.858333,100,0
28.866667,100,0
28.875,100,0
28.883333,100,0
28.891667,100,0
28.9,100,0
28.908333,100,0
28.916667,100,0
28.925,100,0
28.933333,100,0
28.941667,100,0
28.95,100,0
28.958333,100,0
28.966667,100,0
28.975,100,0
28.983333,100,0
28.991667,100,0
29.0,100,0
29.008333,100,0
29.016667,100,0
29.025,100,0
29.033333,100,0
29.041667,100,0
29.05,100,0
29.058333,100,0
29.066667,100,0
29.075,100,0
29.083333,100,0
29.091667,100,0
29.1,100,0
29.108333,100,0
29.116667,100,0
29.125,100,0
29.133333,100,0
29.141667,100,0
29.15,100,0
29.158333,100,0
29.166667,100,0
29.175,100,0
29.183333,100,0
29.191667,100,0
29.2,100,0
29.208333,100,0
29.216667,100,0
29.225,100,0
29.233333,100,0
29.241667,100,0
29.25,100,0
29.258333,100,0
29.266667,100,0
29.275,100,0
29.283333,100,0
29.291667,100,0
29.3,100,0
29.308333,100,0
29.316667,100,0
29.325,100,0
29.333333,100,0
29.341667,100,0
29.35,100,0
29.358333,100,0
29.366667,100,0
29.375,100,0
29.383333,100,0
29.391667,100,0
29.4,100,0
29.408333,100,0
29.416667,100,0
29.425,100,0
29.433333,100,0
29.441667,100,0
29.45,100,0
29.458333,100,0
29.466667,100,0
29.475,100,0
29.483333,100,0
29.491667,100,0
29.5,100,0
29.508333,100,0
29.516667,100,0
29.525,100,0
29.533333,100,0
29.541667,100,0
29.55,100,0
29.558333,100,0
29.566667,100,0
29.575,100,0
29.583333,100,0
29.591667,100,0
29.6,100,0
29.608333,100,0
29.616667,100,0
29.625,100,0
29.633333,100,0
29.641667,100,0
29.65,100,0
29.658333,100,0
29.666667,100,0
29.675,100,0
29.683333,100,0
29.691667,100,0
29.7,100,0
29.708333,100,0
29.716667,100,0
29.725,100,0
29.733333,100,0
29.741667,100,0
29.75,100,0
29.758333,100,0
29.766667,100,0
29.775,100,0
29.783333,100,0
29.791667,100,0
29.8,100,0
29.808333,100,0
29.816667,100,0
29.825,100,0
29.833333,100,0
29.841667,100,0
29.85,100,0
29.858333,100,0
29.866667,100,0
29.875,100,0
29.883333,100,0
29.891667,100,0
29.9,100,0
29.908333,100,0
29.916667,100,0
29.925,100,0
29.933333,100,0
29.941667,100,0
29.95,100,0
29.958333,100,0
29.966667,100,0
29.975,100,0
29.983333,100,0
29.991667,100,0
30.0,100,0
