harmonico,amplitude,angulo
47.133333,100,0
47.141667,100,0
47.15,100,0
47.158333,100,0
47.166667,100,0
47.175,100,0
47.183333,100,0
47.191667,100,0
47.2,100,0
47.208333,100,0
47.216667,100,0
47.225,100,0
47.233333,100,0
47.241667,100,0
47.25,100,0
47.258333,100,0
47.266667,100,0
47.275,100,0
47.283333,100,0
47.291667,100,0
47.3,100,0
47.308333,100,0
47.316667,100,0
47.325,100,0
47.333333,100,0
47.341667,100,0
47.35,100,0
47.358333,100,0
47.366667,100,0
47.375,100,0
47.383333,100,0
47.391667,100,0
47.4,100,0
47.408333,100,0
47.416667,100,0
47.425,100,0
47.433333,100,0
47.441667,100,0
47.45,100,0
47.458333,100,0
47.466667,100,0
47.475,100,0
47.483333,100,0
47.491667,100,0
47.5,100,0
47.508333,100,0
47.516667,100,0
47.525,100,0
47.533333,100,0
47.541667,100,0
47.55,100,0
47.558333,100,0
47.566667,100,0
47.575,100,0
47.583333,100,0
47.591667,100,0
47.6,100,0
47.608333,100,0
47.616667,100,0
47.625,100,0
47.633333,100,0
47.641667,100,0
47.65,100,0
47.658333,100,0
47.666667,100,0
47.675,100,0
47.683333,100,0
47.691667,100,0
47.7,100,0
47.708333,100,0
47.716667,100,0
47.725,100,0
47.733333,100,0
47.741667,100,0
47.75,100,0
47.758333,100,0
47.766667,100,0
47.775,100,0
47.783333,100,0
47.791667,100,0
47.8,100,0
47.808333,100,0
47.816667,100,0
47.825,100,0
47.833333,100,0
47.841667,100,0
47.85,100,0
47.858333,100,0
47.866667,100,0
47.875,100,0
47.883333,100,0
47.891667,100,0
47.9,100,0
47.908333,100,0
47.916667,100,0
47.925,100,0
47.933333,100,0
47.941667,100,0
47.95,100,0
47.958333,100,0
47.966667,100,0
47.975,100,0
47.983333,100,0
47.991667,100,0
48.0,100,0
48.008333,100,0
48.016667,100,0
48.025,100,0
48.033333,100,0
48.041667,100,0
48.05,100,0
48.058333,100,0
48.066667,100,0
48.075,100,0
48.083333,100,0
48.091667,100,0
48.1,100,0
48.108333,100,0
48.116667,100,0
48.125,100,0
48.133333,100,0
48.141667,100,0
48.15,100,0
48.158333,100,0
48.166667,100,0
48.175,100,0
48.183333,100,0
48.191667,100,0
48.2,100,0
48.208333,100,0
48.216667,100,0
48.225,100,0
48.233333,100,0
48.241667,100,0
48.25,100,0
48.258333,100,0
48.266667,100,0
48.275,100,0
48.283333,100,0
48.291667,100,0
48.3,100,0
48.308333,100,0
48.316667,100,0
48.325,100,0
48.333333,100,0
48.341667,100,0
48.35,100,0
48.358333,100,0
48.366667,100,0
48.375,100,0
48.383333,100,0
48.391667,100,0
48.4,100,0
48.408333,100,0
48.416667,100,0
48.425,100,0
48.433333,100,0
48.441667,100,0
48.45,100,0
48.458333,100,0
48.466667,100,0
48.475,100,0
48.483333,100,0
48.491667,100,0
48.5,100,0
48.508333,100,0
48.516667,100,0
48.525,100,0
48.533333,100,0
48.541667,100,0
48.55,100,0
48.558333,100,0
48.566667,100,0
48.575,100,0
48.583333,100,0
48.591667,100,0
48.6,100,0
48.608333,100,0
48.616667,100,0
48.625,100,0
48.633333,100,0
48.641667,100,0
48.65,100,0
48.658333,100,0
48.666667,100,0
48.675,100,0
48.683333,100,0
48.691667,100,0
48.7,100,0
48.708333,100,0
48.716667,100,0
48.725,100,0
48.733333,100,0
48.741667,100,0
48.75,100,0
48.758333,100,0
48.766667,100,0
48.775,100,0
48.783333,100,0
48.791667,100,0
48.8,100,0
48.808333,100,0
48.816667,100,0
48.825,100,0
48.833333,100,0
48.841667,100,0
48.85,100,0
48.858333,100,0
48.866667,100,0
48.875,100,0
48.883333,100,0
48.891667,100,0
48.9,100,0
48.908333,100,0
48.916667,100,0
48.925,100,0
48.933333,100,0
48.941667,100,0
48.95,100,0
48.958333,100,0
48.966667,100,0
48.975,100,0
48.983333,100,0
48.991667,100,0
49.0,100,0
49.008333,100,0
49.016667,100,0
49.025,100,0
49.033333,100,0
49.041667,100,0
49.05,100,0
49.058333,100,0
49.066667,100,0
49.075,100,0
49.083333,100,0
49.091667,100,0
49.1,100,0
49.108333,100,0
49.116667,100,0
49.125,100,0
49.133333,100,0
49.141667,100,0
49.15,100,0
49.158333,100,0
49.166667,100,0
49.175,100,0
49.183333,100,0
49.191667,100,0
49.2,100,0
49.208333,100,0
49.216667,100,0
49.225,100,0
49.233333,100,0
49.241667,100,0
49.25,100,0
49.258333,100,0
49.266667,100,0
49.275,100,0
49.283333,100,0
49.291667,100,0
49.3,100,0
49.308333,100,0
49.316667,100,0
49.325,100,0
49.333333,100,0
49.341667,100,0
49.35,100,0
49.358333,100,0
49.366667,100,0
49.375,100,0
49.383333,100,0
49.391667,100,0
49.4,100,0
49.408333,100,0
49.416667,100,0
49.425,100,0
49.433333,100,0
49.441667,100,0
49.45,100,0
49.458333,100,0
49.466667,100,0
49.475,100,0
49.483333,100,0
49.491667,100,0
49.5,100,0
49.508333,100,0
49.516667,100,0
49.525,100,0
49.533333,100,0
49.541667,100,0
49.55,100,0
49.558333,100,0
49.566667,100,0
49.575,100,0
49.583333,100,0
49.591667,100,0
49.6,100,0
49.608333,100,0
49.616667,100,0
49.625,100,0
49.633333,100,0
49.641667,100,0
49.65,100,0
49.658333,100,0
49.666667,100,0
49.675,100,0
49.683333,100,0
49.691667,100,0
49.7,100,0
49.708333,100,0
49.716667,100,0
49.725,100,0
49.733333,100,0
49.741667,100,0
49.75,100,0
49.758333,100,0
49.766667,100,0
49.775,100,0
49.783333,100,0
49.791667,100,0
49.8,100,0
49.808333,100,0
49.816667,100,0
49.825,100,0
49.833333,100,0
49.841667,100,0
49.85,100,0
49.858333,100,0
49.866667,100,0
49.875,100,0
49.883333,100,0
49.891667,100,0
49.9,100,0
49.908333,100,0
49.916667,100,0
49.925,100,0
49.933333,100,0
49.941667,100,0
49.95,100,0
49.958333,100,0
49.966667,100,0
49.975,100,0
49.983333,100,0
49.991667,100,0
50.0,100,0
